Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Riddleville,Washington,561,115,102,73,1,291,51,32,25,0,108,399,
Warthen,Washington,742,166,112,100,0,378,55,38,39,0,132,510,
Tennille,Washington,2512,271,555,262,3,1091,107,259,118,0,484,1575,
Oconee,Washington,581,103,75,69,1,248,54,46,25,0,125,373,
Harrison,Washington,1005,203,192,96,1,492,79,77,35,1,192,684,
Davisboro,Washington,814,167,151,100,0,418,57,49,25,0,131,549,
Sandersville,Washington,6221,488,1545,956,0,2989,182,584,291,0,1057,4046,
Deepstep,Washington,554,155,71,57,1,284,48,29,21,0,98,382,
