Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Anna,Baker,166,37,18,8,1,64,22,10,8,0,40,104,
Elmodel,Baker,401,48,76,46,0,170,21,41,30,1,93,263,
Hoggards Mill,Baker,351,58,58,38,0,154,19,20,7,0,46,200,
Milford,Baker,270,47,48,27,0,122,29,10,5,0,44,166,
Newton,Baker,1070,75,256,114,0,445,32,111,46,0,189,634,
