Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Sapelo Island,McIntosh,53,10,8,8,0,26,3,4,4,0,11,37,
Townsend,McIntosh,564,54,91,87,0,232,31,34,73,0,138,370,
Crescent,McIntosh,1982,201,465,200,0,866,85,199,105,0,389,1255,
Darien,McIntosh,2441,120,703,263,0,1086,63,289,126,0,478,1564,
South Newport,McIntosh,2095,249,565,274,1,1089,90,224,122,0,436,1525,
North Darien,McIntosh,2157,200,590,191,0,981,75,237,86,0,398,1379,
