Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Greensboro,Greene,3999,258,1249,534,3,2044,91,362,143,2,598,2642,
Union Point,Greene,1873,228,475,231,0,934,61,138,72,0,271,1205,
Siloam,Greene,991,107,261,136,0,504,48,77,27,0,152,656,
White Plains,Greene,347,42,101,40,0,183,19,40,9,0,68,251,
Old Salem,Greene,6961,438,3414,1318,3,5173,86,494,149,1,730,5903,
