Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Concord,Pike,0,222,425,107,0,754,91,159,48,0,298,1052,
Hollonville,Pike,0,237,547,129,0,913,96,255,40,0,391,1304,
Meansville,Pike,0,217,398,66,0,681,79,175,28,0,282,963,
Molena,Pike,0,257,390,95,2,744,125,183,41,1,350,1094,
Second District,Pike,0,276,916,201,1,1394,110,354,64,0,528,1922,
Lifsey Springs,Pike,0,161,361,63,0,585,62,132,55,0,249,834,
Williamson,Pike,0,231,615,112,0,958,76,250,50,0,376,1334,
Zebulon,Pike,0,176,747,159,0,1082,66,315,103,0,484,1566,
