Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Leary,Calhoun,721,124,144,110,0,378,31,40,25,0,96,474,
Morgan,Calhoun,662,75,181,92,0,348,27,54,25,0,106,454,
Edison,Calhoun,523,73,100,42,0,215,19,21,23,0,63,278,
Edison-Arlington,Calhoun,594,81,124,61,0,266,31,46,25,0,102,368,
Arlington,Calhoun,684,100,120,111,0,331,31,47,28,0,106,437,
