Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Pineknot,Marion,971,177,167,57,0,401,122,83,29,0,234,635,
Buena Vista,Marion,2343,158,663,337,0,1158,95,312,120,0,527,1685,
Tazewell,Marion,320,62,77,24,0,163,51,24,9,0,84,247,
Brantley,Marion,396,51,107,44,0,202,24,61,12,0,97,299,
Fort Perry,Marion,883,118,176,63,0,357,78,85,45,0,208,565,
