Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Bloodworth,Wilkinson,434,118,85,27,0,230,71,26,3,0,100,330,
Griffin,Wilkinson,184,56,16,23,0,95,33,16,0,0,49,144,
High Hill,Wilkinson,173,48,32,9,0,89,28,6,4,0,38,127,
Irwinton,Wilkinson,875,77,265,85,1,428,34,117,38,0,189,617,
Ivey,Wilkinson,960,227,154,55,2,438,82,68,9,0,159,597,
Lord,Wilkinson,735,145,145,72,0,362,62,73,22,0,157,519,
Midway,Wilkinson,938,76,210,123,2,411,40,91,49,1,181,592,
Ramah,Wilkinson,1709,293,399,188,0,880,127,114,42,0,283,1163,
Turkey Creek,Wilkinson,462,147,79,27,0,253,35,24,9,0,68,321,
