Precinct,County,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
Edgehill,Glascock,136,51,47,11,0,109,0,9,2,0,11,0,0,0,0,0,120,
Gibson,Glascock,677,106,271,65,0,442,18,19,21,0,58,1,3,1,0,5,505,
Mill,Glascock,778,147,338,69,0,554,7,17,14,0,38,2,0,0,0,2,594,
Mitchell,Glascock,448,99,139,60,0,298,15,17,16,0,48,0,1,0,0,1,347,
