Precinct,County,Registered Voters,"Tommy. C """"CEBO"""" Bateman (I)_Election Day Votes","Tommy. C """"CEBO"""" Bateman (I)_Advanced Voting Votes","Tommy. C """"CEBO"""" Bateman (I)_Absentee by Mail Votes","Tommy. C """"CEBO"""" Bateman (I)_Provisional Votes","Tommy. C """"CEBO"""" Bateman (I)_Choice Total",Corey J. Jordan (I)_Election Day Votes,Corey J. Jordan (I)_Advanced Voting Votes,Corey J. Jordan (I)_Absentee by Mail Votes,Corey J. Jordan (I)_Provisional Votes,Corey J. Jordan (I)_Choice Total,Howard Jordan (I)_Election Day Votes,Howard Jordan (I)_Advanced Voting Votes,Howard Jordan (I)_Absentee by Mail Votes,Howard Jordan (I)_Provisional Votes,Howard Jordan (I)_Choice Total,Anthony Pierce_Election Day Votes,Anthony Pierce_Advanced Voting Votes,Anthony Pierce_Absentee by Mail Votes,Anthony Pierce_Provisional Votes,Anthony Pierce_Choice Total,Jermaine Rockwell_Election Day Votes,Jermaine Rockwell_Advanced Voting Votes,Jermaine Rockwell_Absentee by Mail Votes,Jermaine Rockwell_Provisional Votes,Jermaine Rockwell_Choice Total,Sheldon Smith_Election Day Votes,Sheldon Smith_Advanced Voting Votes,Sheldon Smith_Absentee by Mail Votes,Sheldon Smith_Provisional Votes,Sheldon Smith_Choice Total,Ben Walker_Election Day Votes,Ben Walker_Advanced Voting Votes,Ben Walker_Absentee by Mail Votes,Ben Walker_Provisional Votes,Ben Walker_Choice Total,Total,calc_participation
Ashburn,Turner,3509.0,111.0,323.0,122.0,1.0,557.0,178.0,457.0,166.0,0.0,801.0,105.0,314.0,99.0,0.0,518.0,77.0,293.0,120.0,0.0,490.0,165.0,316.0,88.0,1.0,570.0,200.0,417.0,132.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,3685.0,105.0
