Precinct,County,Registered Voters,Allen Weaver (Dem)_Election Day Votes,Allen Weaver (Dem)_Advanced Voting Votes,Allen Weaver (Dem)_Absentee by Mail Votes,Allen Weaver (Dem)_Provisional Votes,Allen Weaver (Dem)_Choice Total,Total,"Wright Bagby, Jr. (I) (Rep)_Election Day Votes","Wright Bagby, Jr. (I) (Rep)_Advanced Voting Votes","Wright Bagby, Jr. (I) (Rep)_Absentee by Mail Votes","Wright Bagby, Jr. (I) (Rep)_Provisional Votes","Wright Bagby, Jr. (I) (Rep)_Choice Total",Charles_Election Day Votes,Charles_Advanced Voting Votes,Charles_Absentee by Mail Votes,Charles_Provisional Votes,Charles_Choice Total,M. John Wood (Rep)_Election Day Votes,M. John Wood (Rep)_Advanced Voting Votes,M. John Wood (Rep)_Absentee by Mail Votes,M. John Wood (Rep)_Provisional Votes,M. John Wood (Rep)_Choice Total,Jonathan L. Pitts (I) (Dem)_Election Day Votes,Jonathan L. Pitts (I) (Dem)_Advanced Voting Votes,Jonathan L. Pitts (I) (Dem)_Absentee by Mail Votes,Jonathan L. Pitts (I) (Dem)_Provisional Votes,Jonathan L. Pitts (I) (Dem)_Choice Total,Bob Ellis (I) (Rep)_Election Day Votes,Bob Ellis (I) (Rep)_Advanced Voting Votes,Bob Ellis (I) (Rep)_Absentee by Mail Votes,Bob Ellis (I) (Rep)_Provisional Votes,Bob Ellis (I) (Rep)_Choice Total,Justin Holsomback (Dem)_Election Day Votes,Justin Holsomback (Dem)_Advanced Voting Votes,Justin Holsomback (Dem)_Absentee by Mail Votes,Justin Holsomback (Dem)_Provisional Votes,Justin Holsomback (Dem)_Choice Total,Cap Fendig (Rep)_Election Day Votes,Cap Fendig (Rep)_Advanced Voting Votes,Cap Fendig (Rep)_Absentee by Mail Votes,Cap Fendig (Rep)_Provisional Votes,Cap Fendig (Rep)_Choice Total,"Julian """"Puddy"""" Smith (Dem)_Election Day Votes","Julian """"Puddy"""" Smith (Dem)_Advanced Voting Votes","Julian """"Puddy"""" Smith (Dem)_Absentee by Mail Votes","Julian """"Puddy"""" Smith (Dem)_Provisional Votes","Julian """"Puddy"""" Smith (Dem)_Choice Total",Richard Weatherby (Rep)_Election Day Votes,Richard Weatherby (Rep)_Advanced Voting Votes,Richard Weatherby (Rep)_Absentee by Mail Votes,Richard Weatherby (Rep)_Provisional Votes,Richard Weatherby (Rep)_Choice Total,Tim Williamson (I) (Rep)_Election Day Votes,Tim Williamson (I) (Rep)_Advanced Voting Votes,Tim Williamson (I) (Rep)_Absentee by Mail Votes,Tim Williamson (I) (Rep)_Provisional Votes,Tim Williamson (I) (Rep)_Choice Total,Kyle Moore (Rep)_Election Day Votes,Kyle Moore (Rep)_Advanced Voting Votes,Kyle Moore (Rep)_Absentee by Mail Votes,Kyle Moore (Rep)_Provisional Votes,Kyle Moore (Rep)_Choice Total,"Jeffery Haynes, Sr. (I) (Dem)_Election Day Votes","Jeffery Haynes, Sr. (I) (Dem)_Advanced Voting Votes","Jeffery Haynes, Sr. (I) (Dem)_Absentee by Mail Votes","Jeffery Haynes, Sr. (I) (Dem)_Provisional Votes","Jeffery Haynes, Sr. (I) (Dem)_Choice Total",Ricky Crosby (I) (Rep)_Election Day Votes,Ricky Crosby (I) (Rep)_Advanced Voting Votes,Ricky Crosby (I) (Rep)_Absentee by Mail Votes,Ricky Crosby (I) (Rep)_Provisional Votes,Ricky Crosby (I) (Rep)_Choice Total,Chris Hunnicutt (I) (Rep)_Election Day Votes,Chris Hunnicutt (I) (Rep)_Advanced Voting Votes,Chris Hunnicutt (I) (Rep)_Absentee by Mail Votes,Chris Hunnicutt (I) (Rep)_Provisional Votes,Chris Hunnicutt (I) (Rep)_Choice Total,Rosla G. Plant (Rep)_Election Day Votes,Rosla G. Plant (Rep)_Advanced Voting Votes,Rosla G. Plant (Rep)_Absentee by Mail Votes,Rosla G. Plant (Rep)_Provisional Votes,Rosla G. Plant (Rep)_Choice Total,Mary Bray (I) (Dem)_Election Day Votes,Mary Bray (I) (Dem)_Advanced Voting Votes,Mary Bray (I) (Dem)_Absentee by Mail Votes,Mary Bray (I) (Dem)_Provisional Votes,Mary Bray (I) (Dem)_Choice Total,B. Keith Jones (I) (Dem)_Election Day Votes,B. Keith Jones (I) (Dem)_Advanced Voting Votes,B. Keith Jones (I) (Dem)_Absentee by Mail Votes,B. Keith Jones (I) (Dem)_Provisional Votes,B. Keith Jones (I) (Dem)_Choice Total,Ed Geddings (I) (Dem)_Election Day Votes,Ed Geddings (I) (Dem)_Advanced Voting Votes,Ed Geddings (I) (Dem)_Absentee by Mail Votes,Ed Geddings (I) (Dem)_Provisional Votes,Ed Geddings (I) (Dem)_Choice Total,Luke Singletary (I) (Rep)_Election Day Votes,Luke Singletary (I) (Rep)_Advanced Voting Votes,Luke Singletary (I) (Rep)_Absentee by Mail Votes,Luke Singletary (I) (Rep)_Provisional Votes,Luke Singletary (I) (Rep)_Choice Total,Trae Kemp (I) (Rep)_Election Day Votes,Trae Kemp (I) (Rep)_Advanced Voting Votes,Trae Kemp (I) (Rep)_Absentee by Mail Votes,Trae Kemp (I) (Rep)_Provisional Votes,Trae Kemp (I) (Rep)_Choice Total,Peter B. Makaya (Dem)_Election Day Votes,Peter B. Makaya (Dem)_Advanced Voting Votes,Peter B. Makaya (Dem)_Absentee by Mail Votes,Peter B. Makaya (Dem)_Provisional Votes,Peter B. Makaya (Dem)_Choice Total,Alfonza Hall (I) (Dem)_Election Day Votes,Alfonza Hall (I) (Dem)_Advanced Voting Votes,Alfonza Hall (I) (Dem)_Absentee by Mail Votes,Alfonza Hall (I) (Dem)_Provisional Votes,Alfonza Hall (I) (Dem)_Choice Total,Kendrick B. Butts (Dem)_Election Day Votes,Kendrick B. Butts (Dem)_Advanced Voting Votes,Kendrick B. Butts (Dem)_Absentee by Mail Votes,Kendrick B. Butts (Dem)_Provisional Votes,Kendrick B. Butts (Dem)_Choice Total,Ben Haugabook (I) (Dem)_Election Day Votes,Ben Haugabook (I) (Dem)_Advanced Voting Votes,Ben Haugabook (I) (Dem)_Absentee by Mail Votes,Ben Haugabook (I) (Dem)_Provisional Votes,Ben Haugabook (I) (Dem)_Choice Total,Gail Hambrick (I) (Dem)_Election Day Votes,Gail Hambrick (I) (Dem)_Advanced Voting Votes,Gail Hambrick (I) (Dem)_Absentee by Mail Votes,Gail Hambrick (I) (Dem)_Provisional Votes,Gail Hambrick (I) (Dem)_Choice Total,Lee Hearn (Rep)_Election Day Votes,Lee Hearn (Rep)_Advanced Voting Votes,Lee Hearn (Rep)_Absentee by Mail Votes,Lee Hearn (Rep)_Provisional Votes,Lee Hearn (Rep)_Choice Total,Johnny Davis (I) (Dem)_Election Day Votes,Johnny Davis (I) (Dem)_Advanced Voting Votes,Johnny Davis (I) (Dem)_Absentee by Mail Votes,Johnny Davis (I) (Dem)_Provisional Votes,Johnny Davis (I) (Dem)_Choice Total,Clay Floyd (Rep)_Election Day Votes,Clay Floyd (Rep)_Advanced Voting Votes,Clay Floyd (Rep)_Absentee by Mail Votes,Clay Floyd (Rep)_Provisional Votes,Clay Floyd (Rep)_Choice Total,Marble (Coonnie) Taylor (Dem)_Election Day Votes,Marble (Coonnie) Taylor (Dem)_Advanced Voting Votes,Marble (Coonnie) Taylor (Dem)_Absentee by Mail Votes,Marble (Coonnie) Taylor (Dem)_Provisional Votes,Marble (Coonnie) Taylor (Dem)_Choice Total,Chad Brown (I) (Rep)_Election Day Votes,Chad Brown (I) (Rep)_Advanced Voting Votes,Chad Brown (I) (Rep)_Absentee by Mail Votes,Chad Brown (I) (Rep)_Provisional Votes,Chad Brown (I) (Rep)_Choice Total,Steve Brock (I) (Rep)_Election Day Votes,Steve Brock (I) (Rep)_Advanced Voting Votes,Steve Brock (I) (Rep)_Absentee by Mail Votes,Steve Brock (I) (Rep)_Provisional Votes,Steve Brock (I) (Rep)_Choice Total,"W.J. """"Bill"""" Brown (I) (Rep)_Election Day Votes","W.J. """"Bill"""" Brown (I) (Rep)_Advanced Voting Votes","W.J. """"Bill"""" Brown (I) (Rep)_Absentee by Mail Votes","W.J. """"Bill"""" Brown (I) (Rep)_Provisional Votes","W.J. """"Bill"""" Brown (I) (Rep)_Choice Total",David S. Stevens (I) (Rep)_Election Day Votes,David S. Stevens (I) (Rep)_Advanced Voting Votes,David S. Stevens (I) (Rep)_Absentee by Mail Votes,David S. Stevens (I) (Rep)_Provisional Votes,David S. Stevens (I) (Rep)_Choice Total,Bobby Mayfield (I) (Rep)_Election Day Votes,Bobby Mayfield (I) (Rep)_Advanced Voting Votes,Bobby Mayfield (I) (Rep)_Absentee by Mail Votes,Bobby Mayfield (I) (Rep)_Provisional Votes,Bobby Mayfield (I) (Rep)_Choice Total,Eddie Rowland (I) (Rep)_Election Day Votes,Eddie Rowland (I) (Rep)_Advanced Voting Votes,Eddie Rowland (I) (Rep)_Absentee by Mail Votes,Eddie Rowland (I) (Rep)_Provisional Votes,Eddie Rowland (I) (Rep)_Choice Total,Kelly Robinson (I) (Dem)_Election Day Votes,Kelly Robinson (I) (Dem)_Advanced Voting Votes,Kelly Robinson (I) (Dem)_Absentee by Mail Votes,Kelly Robinson (I) (Dem)_Provisional Votes,Kelly Robinson (I) (Dem)_Choice Total,Danny Clark (I) (Rep)_Election Day Votes,Danny Clark (I) (Rep)_Advanced Voting Votes,Danny Clark (I) (Rep)_Absentee by Mail Votes,Danny Clark (I) (Rep)_Provisional Votes,Danny Clark (I) (Rep)_Choice Total,Steve Richardson (Rep)_Election Day Votes,Steve Richardson (Rep)_Advanced Voting Votes,Steve Richardson (Rep)_Absentee by Mail Votes,Steve Richardson (Rep)_Provisional Votes,Steve Richardson (Rep)_Choice Total,Dee Clemmons (I) (Dem)_Election Day Votes,Dee Clemmons (I) (Dem)_Advanced Voting Votes,Dee Clemmons (I) (Dem)_Absentee by Mail Votes,Dee Clemmons (I) (Dem)_Provisional Votes,Dee Clemmons (I) (Dem)_Choice Total,Don Skinner (Rep)_Election Day Votes,Don Skinner (Rep)_Advanced Voting Votes,Don Skinner (Rep)_Absentee by Mail Votes,Don Skinner (Rep)_Provisional Votes,Don Skinner (Rep)_Choice Total,Terry Chandler (Rep)_Election Day Votes,Terry Chandler (Rep)_Advanced Voting Votes,Terry Chandler (Rep)_Absentee by Mail Votes,Terry Chandler (Rep)_Provisional Votes,Terry Chandler (Rep)_Choice Total,Conolus Scott (Dem)_Election Day Votes,Conolus Scott (Dem)_Advanced Voting Votes,Conolus Scott (Dem)_Absentee by Mail Votes,Conolus Scott (Dem)_Provisional Votes,Conolus Scott (Dem)_Choice Total,Theodore Wilkerson (I) (Dem)_Election Day Votes,Theodore Wilkerson (I) (Dem)_Advanced Voting Votes,Theodore Wilkerson (I) (Dem)_Absentee by Mail Votes,Theodore Wilkerson (I) (Dem)_Provisional Votes,Theodore Wilkerson (I) (Dem)_Choice Total,Robby Staten (Rep)_Election Day Votes,Robby Staten (Rep)_Advanced Voting Votes,Robby Staten (Rep)_Absentee by Mail Votes,Robby Staten (Rep)_Provisional Votes,Robby Staten (Rep)_Choice Total,Ellis P. Cadenhead (I) (Rep)_Election Day Votes,Ellis P. Cadenhead (I) (Rep)_Advanced Voting Votes,Ellis P. Cadenhead (I) (Rep)_Absentee by Mail Votes,Ellis P. Cadenhead (I) (Rep)_Provisional Votes,Ellis P. Cadenhead (I) (Rep)_Choice Total,"Andrew Moody, Sr. (Dem)_Election Day Votes","Andrew Moody, Sr. (Dem)_Advanced Voting Votes","Andrew Moody, Sr. (Dem)_Absentee by Mail Votes","Andrew Moody, Sr. (Dem)_Provisional Votes","Andrew Moody, Sr. (Dem)_Choice Total",Mark C. Banks (I) (Rep)_Election Day Votes,Mark C. Banks (I) (Rep)_Advanced Voting Votes,Mark C. Banks (I) (Rep)_Absentee by Mail Votes,Mark C. Banks (I) (Rep)_Provisional Votes,Mark C. Banks (I) (Rep)_Choice Total,Fiera Hill (Dem)_Election Day Votes,Fiera Hill (Dem)_Advanced Voting Votes,Fiera Hill (Dem)_Absentee by Mail Votes,Fiera Hill (Dem)_Provisional Votes,Fiera Hill (Dem)_Choice Total,Rosa Wadley Romeo (I) (Dem)_Election Day Votes,Rosa Wadley Romeo (I) (Dem)_Advanced Voting Votes,Rosa Wadley Romeo (I) (Dem)_Absentee by Mail Votes,Rosa Wadley Romeo (I) (Dem)_Provisional Votes,Rosa Wadley Romeo (I) (Dem)_Choice Total,"John """"John Boy"""" Reddish (Rep)_Election Day Votes","John """"John Boy"""" Reddish (Rep)_Advanced Voting Votes","John """"John Boy"""" Reddish (Rep)_Absentee by Mail Votes","John """"John Boy"""" Reddish (Rep)_Provisional Votes","John """"John Boy"""" Reddish (Rep)_Choice Total",Jeff McCarter (Rep)_Election Day Votes,Jeff McCarter (Rep)_Advanced Voting Votes,Jeff McCarter (Rep)_Absentee by Mail Votes,Jeff McCarter (Rep)_Provisional Votes,Jeff McCarter (Rep)_Choice Total,Tina Dence (Dem)_Election Day Votes,Tina Dence (Dem)_Advanced Voting Votes,Tina Dence (Dem)_Absentee by Mail Votes,Tina Dence (Dem)_Provisional Votes,Tina Dence (Dem)_Choice Total,Mary Atkins (Rep)_Election Day Votes,Mary Atkins (Rep)_Advanced Voting Votes,Mary Atkins (Rep)_Absentee by Mail Votes,Mary Atkins (Rep)_Provisional Votes,Mary Atkins (Rep)_Choice Total,"Robert Lewis Henderson, Sr. (I) (Dem)_Election Day Votes","Robert Lewis Henderson, Sr. (I) (Dem)_Advanced Voting Votes","Robert Lewis Henderson, Sr. (I) (Dem)_Absentee by Mail Votes","Robert Lewis Henderson, Sr. (I) (Dem)_Provisional Votes","Robert Lewis Henderson, Sr. (I) (Dem)_Choice Total",James E. Everett (I) (Dem)_Election Day Votes,James E. Everett (I) (Dem)_Advanced Voting Votes,James E. Everett (I) (Dem)_Absentee by Mail Votes,James E. Everett (I) (Dem)_Provisional Votes,James E. Everett (I) (Dem)_Choice Total,Lin Parrish (I) (Rep)_Election Day Votes,Lin Parrish (I) (Rep)_Advanced Voting Votes,Lin Parrish (I) (Rep)_Absentee by Mail Votes,Lin Parrish (I) (Rep)_Provisional Votes,Lin Parrish (I) (Rep)_Choice Total,Bobby C. Kennedy (I) (Rep)_Election Day Votes,Bobby C. Kennedy (I) (Rep)_Advanced Voting Votes,Bobby C. Kennedy (I) (Rep)_Absentee by Mail Votes,Bobby C. Kennedy (I) (Rep)_Provisional Votes,Bobby C. Kennedy (I) (Rep)_Choice Total,Anson Anderson (Dem)_Election Day Votes,Anson Anderson (Dem)_Advanced Voting Votes,Anson Anderson (Dem)_Absentee by Mail Votes,Anson Anderson (Dem)_Provisional Votes,Anson Anderson (Dem)_Choice Total,Gator Rivers (Rep)_Election Day Votes,Gator Rivers (Rep)_Advanced Voting Votes,Gator Rivers (Rep)_Absentee by Mail Votes,Gator Rivers (Rep)_Provisional Votes,Gator Rivers (Rep)_Choice Total,Tony B. Riley (Dem)_Election Day Votes,Tony B. Riley (Dem)_Advanced Voting Votes,Tony B. Riley (Dem)_Absentee by Mail Votes,Tony B. Riley (Dem)_Provisional Votes,Tony B. Riley (Dem)_Choice Total,Brian Belcher (I) (Rep)_Election Day Votes,Brian Belcher (I) (Rep)_Advanced Voting Votes,Brian Belcher (I) (Rep)_Absentee by Mail Votes,Brian Belcher (I) (Rep)_Provisional Votes,Brian Belcher (I) (Rep)_Choice Total,Daniel W. Brown (I) (Rep)_Election Day Votes,Daniel W. Brown (I) (Rep)_Advanced Voting Votes,Daniel W. Brown (I) (Rep)_Absentee by Mail Votes,Daniel W. Brown (I) (Rep)_Provisional Votes,Daniel W. Brown (I) (Rep)_Choice Total,Kyle Foster (Rep)_Election Day Votes,Kyle Foster (Rep)_Advanced Voting Votes,Kyle Foster (Rep)_Absentee by Mail Votes,Kyle Foster (Rep)_Provisional Votes,Kyle Foster (Rep)_Choice Total,Jimmy Kitchens (I) (Rep)_Election Day Votes,Jimmy Kitchens (I) (Rep)_Advanced Voting Votes,Jimmy Kitchens (I) (Rep)_Absentee by Mail Votes,Jimmy Kitchens (I) (Rep)_Provisional Votes,Jimmy Kitchens (I) (Rep)_Choice Total,Jeffery Smith (I) (Rep)_Election Day Votes,Jeffery Smith (I) (Rep)_Advanced Voting Votes,Jeffery Smith (I) (Rep)_Absentee by Mail Votes,Jeffery Smith (I) (Rep)_Provisional Votes,Jeffery Smith (I) (Rep)_Choice Total,Jerry Pope (I) (Rep)_Election Day Votes,Jerry Pope (I) (Rep)_Advanced Voting Votes,Jerry Pope (I) (Rep)_Absentee by Mail Votes,Jerry Pope (I) (Rep)_Provisional Votes,Jerry Pope (I) (Rep)_Choice Total,Steve Hill (I) (Dem)_Election Day Votes,Steve Hill (I) (Dem)_Advanced Voting Votes,Steve Hill (I) (Dem)_Absentee by Mail Votes,Steve Hill (I) (Dem)_Provisional Votes,Steve Hill (I) (Dem)_Choice Total,David M. Mixon (Rep)_Election Day Votes,David M. Mixon (Rep)_Advanced Voting Votes,David M. Mixon (Rep)_Absentee by Mail Votes,David M. Mixon (Rep)_Provisional Votes,David M. Mixon (Rep)_Choice Total,Terrell Hudson (I) (Ind)_Election Day Votes,Terrell Hudson (I) (Ind)_Advanced Voting Votes,Terrell Hudson (I) (Ind)_Absentee by Mail Votes,Terrell Hudson (I) (Ind)_Provisional Votes,Terrell Hudson (I) (Ind)_Choice Total,Alfred John (Rep)_Election Day Votes,Alfred John (Rep)_Advanced Voting Votes,Alfred John (Rep)_Absentee by Mail Votes,Alfred John (Rep)_Provisional Votes,Alfred John (Rep)_Choice Total,James G. Ellington (I) (Rep)_Election Day Votes,James G. Ellington (I) (Rep)_Advanced Voting Votes,James G. Ellington (I) (Rep)_Absentee by Mail Votes,James G. Ellington (I) (Rep)_Provisional Votes,James G. Ellington (I) (Rep)_Choice Total,Andy Saxon (I) (Rep)_Election Day Votes,Andy Saxon (I) (Rep)_Advanced Voting Votes,Andy Saxon (I) (Rep)_Absentee by Mail Votes,Andy Saxon (I) (Rep)_Provisional Votes,Andy Saxon (I) (Rep)_Choice Total,Larry Nackerud (Dem)_Election Day Votes,Larry Nackerud (Dem)_Advanced Voting Votes,Larry Nackerud (Dem)_Absentee by Mail Votes,Larry Nackerud (Dem)_Provisional Votes,Larry Nackerud (Dem)_Choice Total,Marshall Berman (Rep)_Election Day Votes,Marshall Berman (Rep)_Advanced Voting Votes,Marshall Berman (Rep)_Absentee by Mail Votes,Marshall Berman (Rep)_Provisional Votes,Marshall Berman (Rep)_Choice Total,Moses L. Gross (I) (Dem)_Election Day Votes,Moses L. Gross (I) (Dem)_Advanced Voting Votes,Moses L. Gross (I) (Dem)_Absentee by Mail Votes,Moses L. Gross (I) (Dem)_Provisional Votes,Moses L. Gross (I) (Dem)_Choice Total,Rita Johnson (I) (Dem)_Election Day Votes,Rita Johnson (I) (Dem)_Advanced Voting Votes,Rita Johnson (I) (Dem)_Absentee by Mail Votes,Rita Johnson (I) (Dem)_Provisional Votes,Rita Johnson (I) (Dem)_Choice Total,"James L. McAfee, Jr. (I) (Rep)_Election Day Votes","James L. McAfee, Jr. (I) (Rep)_Advanced Voting Votes","James L. McAfee, Jr. (I) (Rep)_Absentee by Mail Votes","James L. McAfee, Jr. (I) (Rep)_Provisional Votes","James L. McAfee, Jr. (I) (Rep)_Choice Total",Lee A. Hagans (I) (Dem)_Election Day Votes,Lee A. Hagans (I) (Dem)_Advanced Voting Votes,Lee A. Hagans (I) (Dem)_Absentee by Mail Votes,Lee A. Hagans (I) (Dem)_Provisional Votes,Lee A. Hagans (I) (Dem)_Choice Total,Billy Powell (I) (Rep)_Election Day Votes,Billy Powell (I) (Rep)_Advanced Voting Votes,Billy Powell (I) (Rep)_Absentee by Mail Votes,Billy Powell (I) (Rep)_Provisional Votes,Billy Powell (I) (Rep)_Choice Total,Bo Garrison (Rep)_Election Day Votes,Bo Garrison (Rep)_Advanced Voting Votes,Bo Garrison (Rep)_Absentee by Mail Votes,Bo Garrison (Rep)_Provisional Votes,Bo Garrison (Rep)_Choice Total,Tameka Harris (I) (Dem)_Election Day Votes,Tameka Harris (I) (Dem)_Advanced Voting Votes,Tameka Harris (I) (Dem)_Absentee by Mail Votes,Tameka Harris (I) (Dem)_Provisional Votes,Tameka Harris (I) (Dem)_Choice Total,Jackie McCowen (Rep)_Election Day Votes,Jackie McCowen (Rep)_Advanced Voting Votes,Jackie McCowen (Rep)_Absentee by Mail Votes,Jackie McCowen (Rep)_Provisional Votes,Jackie McCowen (Rep)_Choice Total,Bobby Blasingame (I) (Dem)_Election Day Votes,Bobby Blasingame (I) (Dem)_Advanced Voting Votes,Bobby Blasingame (I) (Dem)_Absentee by Mail Votes,Bobby Blasingame (I) (Dem)_Provisional Votes,Bobby Blasingame (I) (Dem)_Choice Total,"Harold """"Doug"""" Spillers (Ind)_Election Day Votes","Harold """"Doug"""" Spillers (Ind)_Advanced Voting Votes","Harold """"Doug"""" Spillers (Ind)_Absentee by Mail Votes","Harold """"Doug"""" Spillers (Ind)_Provisional Votes","Harold """"Doug"""" Spillers (Ind)_Choice Total",Wendell Dixon (I) (Rep)_Election Day Votes,Wendell Dixon (I) (Rep)_Advanced Voting Votes,Wendell Dixon (I) (Rep)_Absentee by Mail Votes,Wendell Dixon (I) (Rep)_Provisional Votes,Wendell Dixon (I) (Rep)_Choice Total,Samuel Rayapati (Dem)_Election Day Votes,Samuel Rayapati (Dem)_Advanced Voting Votes,Samuel Rayapati (Dem)_Absentee by Mail Votes,Samuel Rayapati (Dem)_Provisional Votes,Samuel Rayapati (Dem)_Choice Total,Dakkia L. Bradshaw (I) (Dem)_Election Day Votes,Dakkia L. Bradshaw (I) (Dem)_Advanced Voting Votes,Dakkia L. Bradshaw (I) (Dem)_Absentee by Mail Votes,Dakkia L. Bradshaw (I) (Dem)_Provisional Votes,Dakkia L. Bradshaw (I) (Dem)_Choice Total,Fitz Johnson (Rep)_Election Day Votes,Fitz Johnson (Rep)_Advanced Voting Votes,Fitz Johnson (Rep)_Absentee by Mail Votes,Fitz Johnson (Rep)_Provisional Votes,Fitz Johnson (Rep)_Choice Total,Jerica Richardson (Dem)_Election Day Votes,Jerica Richardson (Dem)_Advanced Voting Votes,Jerica Richardson (Dem)_Absentee by Mail Votes,Jerica Richardson (Dem)_Provisional Votes,Jerica Richardson (Dem)_Choice Total,Mark Askew (Rep)_Election Day Votes,Mark Askew (Rep)_Advanced Voting Votes,Mark Askew (Rep)_Absentee by Mail Votes,Mark Askew (Rep)_Provisional Votes,Mark Askew (Rep)_Choice Total,Tyrone Davis (Dem)_Election Day Votes,Tyrone Davis (Dem)_Advanced Voting Votes,Tyrone Davis (Dem)_Absentee by Mail Votes,Tyrone Davis (Dem)_Provisional Votes,Tyrone Davis (Dem)_Choice Total,"Charles """"Chuck"""" Thaxton (I) (Rep)_Election Day Votes","Charles """"Chuck"""" Thaxton (I) (Rep)_Advanced Voting Votes","Charles """"Chuck"""" Thaxton (I) (Rep)_Absentee by Mail Votes","Charles """"Chuck"""" Thaxton (I) (Rep)_Provisional Votes","Charles """"Chuck"""" Thaxton (I) (Rep)_Choice Total",Pratt Lockwood (Rep)_Election Day Votes,Pratt Lockwood (Rep)_Advanced Voting Votes,Pratt Lockwood (Rep)_Absentee by Mail Votes,Pratt Lockwood (Rep)_Provisional Votes,Pratt Lockwood (Rep)_Choice Total,Melissa Hughes (I) (Dem)_Election Day Votes,Melissa Hughes (I) (Dem)_Advanced Voting Votes,Melissa Hughes (I) (Dem)_Absentee by Mail Votes,Melissa Hughes (I) (Dem)_Provisional Votes,Melissa Hughes (I) (Dem)_Choice Total,Becky Denney (I) (Rep)_Election Day Votes,Becky Denney (I) (Rep)_Advanced Voting Votes,Becky Denney (I) (Rep)_Absentee by Mail Votes,Becky Denney (I) (Rep)_Provisional Votes,Becky Denney (I) (Rep)_Choice Total,Chas Hardy (I) (Rep)_Election Day Votes,Chas Hardy (I) (Rep)_Advanced Voting Votes,Chas Hardy (I) (Rep)_Absentee by Mail Votes,Chas Hardy (I) (Rep)_Provisional Votes,Chas Hardy (I) (Rep)_Choice Total,Brodriche D. Jackson (Dem)_Election Day Votes,Brodriche D. Jackson (Dem)_Advanced Voting Votes,Brodriche D. Jackson (Dem)_Absentee by Mail Votes,Brodriche D. Jackson (Dem)_Provisional Votes,Brodriche D. Jackson (Dem)_Choice Total,calc_participation,Dem_total,Dem_steal,Rep_total,Rep_steal,Ind_total,Ind_steal
Ashburn,Turner,3509.0,111.0,300.0,89.0,0.0,500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,
Sycamore,Turner,1609.0,12.0,78.0,7.0,0.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
Alto Park,Floyd,3360.0,,,,,,2419.0,305.0,1151.0,335.0,9.0,1800.0,110.0,303.0,202.0,4.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,
