Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Central Jackson,Jackson,16263,1233,5352,1390,2,7977,427,2114,508,0,3049,11026,
North Jackson,Jackson,12699,1049,3584,1204,0,5837,413,1474,488,1,2376,8213,
West Jackson,Jackson,14977,1212,5206,1609,2,8029,452,1946,518,0,2916,10945,
South Jackson,Jackson,8012,760,2237,834,1,3832,245,808,306,0,1359,5191,
