Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Rochelle North 1,Wilcox,558,83,86,34,0,203,36,46,12,0,94,297,
Abbeville North 2,Wilcox,441,41,171,31,0,243,14,75,18,0,107,350,
Pineview 2,Wilcox,630,128,88,48,0,264,65,58,25,0,148,412,
Pitts 3,Wilcox,876,176,184,63,0,423,88,68,20,0,176,599,
Rochelle South 4,Wilcox,1033,132,226,80,0,438,62,154,40,0,256,694,
Abbeville South 5,Wilcox,1123,85,261,78,0,424,46,137,49,0,232,656,
