Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Cecil,Cook,1899,185,530,121,0,836,48,167,42,0,257,1093,
Delle Beamguard,Cook,2446,221,835,209,0,1265,60,222,42,0,324,1589,
Elm Pine,Cook,531,57,79,56,0,192,25,26,13,0,64,256,
Lenox,Cook,1275,236,319,82,0,637,67,115,11,0,193,830,
Massee,Cook,919,86,357,44,0,487,25,92,14,0,131,618,
New Life Baptist Church,Cook,1233,205,403,53,0,661,42,114,26,0,182,843,
Riverbend,Cook,1280,115,475,106,0,696,25,136,27,0,188,884,
Sparks,Cook,1049,142,194,81,0,417,39,49,22,0,110,527,
