Precinct,County,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
Hazlehurst,Jeff Davis,1406,110,240,57,0,407,96,197,90,0,383,9,6,4,0,19,809,
Altamaha 1,Jeff Davis,703,87,302,43,0,432,13,45,13,0,71,4,5,1,0,10,513,
Altamaha 2,Jeff Davis,1249,341,482,74,0,897,17,16,12,0,45,4,3,4,0,11,953,
Blackburn 1,Jeff Davis,870,98,226,42,0,366,23,49,35,0,107,5,9,1,0,15,488,
Blackburn 2,Jeff Davis,722,174,250,54,0,478,4,12,10,0,26,5,8,0,0,13,517,
Whitehead 1,Jeff Davis,988,96,323,66,0,485,34,79,39,0,152,2,7,1,0,10,647,
Whitehead 2,Jeff Davis,642,191,201,47,0,439,14,11,8,0,33,0,2,1,0,3,475,
Ocmulgee 1,Jeff Davis,1399,177,525,99,0,801,36,63,27,0,126,8,11,3,0,22,949,
Ocmulgee 2,Jeff Davis,499,103,132,34,0,269,12,30,28,0,70,3,3,2,0,8,347,
