Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Hazlehurst,Jeff Davis,1406,148,274,105,0,527,44,104,27,0,175,702,
Altamaha 1,Jeff Davis,703,72,245,42,0,359,22,78,9,0,109,468,
Altamaha 2,Jeff Davis,1249,228,308,66,0,602,74,143,18,0,235,837,
Blackburn 1,Jeff Davis,870,83,194,57,0,334,38,57,13,0,108,442,
Blackburn 2,Jeff Davis,722,128,191,50,0,369,39,44,8,0,91,460,
Whitehead 1,Jeff Davis,988,91,288,83,0,462,31,80,18,0,129,591,
Whitehead 2,Jeff Davis,642,126,150,37,0,313,56,50,11,0,117,430,
Ocmulgee 1,Jeff Davis,1399,160,424,95,0,679,42,114,18,0,174,853,
Ocmulgee 2,Jeff Davis,499,68,103,41,0,212,31,33,14,0,78,290,
