County,Registered Voters,Jacob Douylliez (Dem)_Election Day Votes,Jacob Douylliez (Dem)_Advanced Voting Votes,Jacob Douylliez (Dem)_Absentee by Mail Votes,Jacob Douylliez (Dem)_Provisional Votes,Jacob Douylliez (Dem)_Choice Total,Amrey Harden (Rep)_Election Day Votes,Amrey Harden (Rep)_Advanced Voting Votes,Amrey Harden (Rep)_Absentee by Mail Votes,Amrey Harden (Rep)_Provisional Votes,Amrey Harden (Rep)_Choice Total,Aaron W. Nowak (Rep)_Election Day Votes,Aaron W. Nowak (Rep)_Advanced Voting Votes,Aaron W. Nowak (Rep)_Absentee by Mail Votes,Aaron W. Nowak (Rep)_Provisional Votes,Aaron W. Nowak (Rep)_Choice Total,Total,calc_participation
Oconee,30071.0,586.0,3500.0,2283.0,2.0,6371.0,1859.0,8350.0,2552.0,1.0,12762.0,931.0,3478.0,688.0,1.0,5098.0,24231.0,80.6
