County,Registered Voters,Ricky L. Clark (Rep)_Election Day Votes,Ricky L. Clark (Rep)_Advanced Voting Votes,Ricky L. Clark (Rep)_Absentee by Mail Votes,Ricky L. Clark (Rep)_Provisional Votes,Ricky L. Clark (Rep)_Choice Total,Linda Liles (I) (Rep)_Election Day Votes,Linda Liles (I) (Rep)_Advanced Voting Votes,Linda Liles (I) (Rep)_Absentee by Mail Votes,Linda Liles (I) (Rep)_Provisional Votes,Linda Liles (I) (Rep)_Choice Total,Christopher Roberson (Rep)_Election Day Votes,Christopher Roberson (Rep)_Advanced Voting Votes,Christopher Roberson (Rep)_Absentee by Mail Votes,Christopher Roberson (Rep)_Provisional Votes,Christopher Roberson (Rep)_Choice Total,Glenn K. Robinson (Rep)_Election Day Votes,Glenn K. Robinson (Rep)_Advanced Voting Votes,Glenn K. Robinson (Rep)_Absentee by Mail Votes,Glenn K. Robinson (Rep)_Provisional Votes,Glenn K. Robinson (Rep)_Choice Total,Jody Bentley Smith (Rep)_Election Day Votes,Jody Bentley Smith (Rep)_Advanced Voting Votes,Jody Bentley Smith (Rep)_Absentee by Mail Votes,Jody Bentley Smith (Rep)_Provisional Votes,Jody Bentley Smith (Rep)_Choice Total,Total,calc_participation,Rep_total,Rep_steal
Polk,24189.0,784.0,2257.0,370.0,4.0,3415.0,1112.0,3750.0,1032.0,8.0,5902.0,201.0,463.0,96.0,1.0,761.0,500.0,1857.0,425.0,3.0,2785.0,605.0,1610.0,282.0,4.0,2501.0,15364.0,63.5,15364.0,9462.0
