,Precinct,County,Registered Voters,Vallentio Brockington_Election Day Votes,Vallentio Brockington_Advanced Voting Votes,Vallentio Brockington_Absentee by Mail Votes,Vallentio Brockington_Provisional Votes,Vallentio Brockington_Choice Total,Betty Brown_Election Day Votes,Betty Brown_Advanced Voting Votes,Betty Brown_Absentee by Mail Votes,Betty Brown_Provisional Votes,Betty Brown_Choice Total,Louis R. Chester_Election Day Votes,Louis R. Chester_Advanced Voting Votes,Louis R. Chester_Absentee by Mail Votes,Louis R. Chester_Provisional Votes,Louis R. Chester_Choice Total,Jaime Gibbons_Election Day Votes,Jaime Gibbons_Advanced Voting Votes,Jaime Gibbons_Absentee by Mail Votes,Jaime Gibbons_Provisional Votes,Jaime Gibbons_Choice Total,"Johnny B. Reynolds, Jr._Election Day Votes","Johnny B. Reynolds, Jr._Advanced Voting Votes","Johnny B. Reynolds, Jr._Absentee by Mail Votes","Johnny B. Reynolds, Jr._Provisional Votes","Johnny B. Reynolds, Jr._Choice Total",Sandy Sanders_Election Day Votes,Sandy Sanders_Advanced Voting Votes,Sandy Sanders_Absentee by Mail Votes,Sandy Sanders_Provisional Votes,Sandy Sanders_Choice Total,Delbert S. Zirkle_Election Day Votes,Delbert S. Zirkle_Advanced Voting Votes,Delbert S. Zirkle_Absentee by Mail Votes,Delbert S. Zirkle_Provisional Votes,Delbert S. Zirkle_Choice Total,Total,calc_participation
0,Lakeland,Lanier,5462.0,38.0,94.0,31.0,0.0,163.0,32.0,35.0,12.0,0.0,79.0,26.0,103.0,27.0,0.0,156.0,14.0,56.0,7.0,0.0,77.0,51.0,96.0,27.0,0.0,174.0,22.0,51.0,19.0,0.0,92.0,13.0,42.0,16.0,0.0,71.0,812.0,14.9
