County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
Gwinnett,581467.0,53835.0,161234.0,87330.0,453.0,302852.0,16762.0,49452.0,26099.0,120.0,92433.0,395285.0,68.0
