County,Registered Voters,Samuel G. Brown (I) (Dem)_Election Day Votes,Samuel G. Brown (I) (Dem)_Advanced Voting Votes,Samuel G. Brown (I) (Dem)_Absentee by Mail Votes,Samuel G. Brown (I) (Dem)_Provisional Votes,Samuel G. Brown (I) (Dem)_Choice Total,Total,Melinda Strickland (I) (Rep)_Election Day Votes,Melinda Strickland (I) (Rep)_Advanced Voting Votes,Melinda Strickland (I) (Rep)_Absentee by Mail Votes,Melinda Strickland (I) (Rep)_Provisional Votes,Melinda Strickland (I) (Rep)_Choice Total,Patsy Jordan (I) (Rep)_Election Day Votes,Patsy Jordan (I) (Rep)_Advanced Voting Votes,Patsy Jordan (I) (Rep)_Absentee by Mail Votes,Patsy Jordan (I) (Rep)_Provisional Votes,Patsy Jordan (I) (Rep)_Choice Total,Andy Ramay (I) (Rep)_Election Day Votes,Andy Ramay (I) (Rep)_Advanced Voting Votes,Andy Ramay (I) (Rep)_Absentee by Mail Votes,Andy Ramay (I) (Rep)_Provisional Votes,Andy Ramay (I) (Rep)_Choice Total,Robert Harold Barron (I) (Rep)_Election Day Votes,Robert Harold Barron (I) (Rep)_Advanced Voting Votes,Robert Harold Barron (I) (Rep)_Absentee by Mail Votes,Robert Harold Barron (I) (Rep)_Provisional Votes,Robert Harold Barron (I) (Rep)_Choice Total,Leon Coverson (I) (Dem)_Election Day Votes,Leon Coverson (I) (Dem)_Advanced Voting Votes,Leon Coverson (I) (Dem)_Absentee by Mail Votes,Leon Coverson (I) (Dem)_Provisional Votes,Leon Coverson (I) (Dem)_Choice Total,William H. Dozier (I) (Dem)_Election Day Votes,William H. Dozier (I) (Dem)_Advanced Voting Votes,William H. Dozier (I) (Dem)_Absentee by Mail Votes,William H. Dozier (I) (Dem)_Provisional Votes,William H. Dozier (I) (Dem)_Choice Total,Patricia M. Harris_Election Day Votes,Patricia M. Harris_Advanced Voting Votes,Patricia M. Harris_Absentee by Mail Votes,Patricia M. Harris_Provisional Votes,Patricia M. Harris_Choice Total,Meda Dubose Krenson_Election Day Votes,Meda Dubose Krenson_Advanced Voting Votes,Meda Dubose Krenson_Absentee by Mail Votes,Meda Dubose Krenson_Provisional Votes,Meda Dubose Krenson_Choice Total,Mark Anthony Christmas (I) (Dem)_Election Day Votes,Mark Anthony Christmas (I) (Dem)_Advanced Voting Votes,Mark Anthony Christmas (I) (Dem)_Absentee by Mail Votes,Mark Anthony Christmas (I) (Dem)_Provisional Votes,Mark Anthony Christmas (I) (Dem)_Choice Total,Eddie Johnson (I) (Dem)_Election Day Votes,Eddie Johnson (I) (Dem)_Advanced Voting Votes,Eddie Johnson (I) (Dem)_Absentee by Mail Votes,Eddie Johnson (I) (Dem)_Provisional Votes,Eddie Johnson (I) (Dem)_Choice Total,Teresa Dupree Blackshear (I) (Dem)_Election Day Votes,Teresa Dupree Blackshear (I) (Dem)_Advanced Voting Votes,Teresa Dupree Blackshear (I) (Dem)_Absentee by Mail Votes,Teresa Dupree Blackshear (I) (Dem)_Provisional Votes,Teresa Dupree Blackshear (I) (Dem)_Choice Total,"John """"Eric"""" Harris (Rep)_Election Day Votes","John """"Eric"""" Harris (Rep)_Advanced Voting Votes","John """"Eric"""" Harris (Rep)_Absentee by Mail Votes","John """"Eric"""" Harris (Rep)_Provisional Votes","John """"Eric"""" Harris (Rep)_Choice Total",Joann Lacey (Dem)_Election Day Votes,Joann Lacey (Dem)_Advanced Voting Votes,Joann Lacey (Dem)_Absentee by Mail Votes,Joann Lacey (Dem)_Provisional Votes,Joann Lacey (Dem)_Choice Total,Vince Caine (Rep)_Election Day Votes,Vince Caine (Rep)_Advanced Voting Votes,Vince Caine (Rep)_Absentee by Mail Votes,Vince Caine (Rep)_Provisional Votes,Vince Caine (Rep)_Choice Total,Galin Hulett (I) (Rep)_Election Day Votes,Galin Hulett (I) (Rep)_Advanced Voting Votes,Galin Hulett (I) (Rep)_Absentee by Mail Votes,Galin Hulett (I) (Rep)_Provisional Votes,Galin Hulett (I) (Rep)_Choice Total,Elaine Wilson (I) (Rep)_Election Day Votes,Elaine Wilson (I) (Rep)_Advanced Voting Votes,Elaine Wilson (I) (Rep)_Absentee by Mail Votes,Elaine Wilson (I) (Rep)_Provisional Votes,Elaine Wilson (I) (Rep)_Choice Total,Jammie Cook (I) (Rep)_Election Day Votes,Jammie Cook (I) (Rep)_Advanced Voting Votes,Jammie Cook (I) (Rep)_Absentee by Mail Votes,Jammie Cook (I) (Rep)_Provisional Votes,Jammie Cook (I) (Rep)_Choice Total,Dennis C. Seger (I) (Rep)_Election Day Votes,Dennis C. Seger (I) (Rep)_Advanced Voting Votes,Dennis C. Seger (I) (Rep)_Absentee by Mail Votes,Dennis C. Seger (I) (Rep)_Provisional Votes,Dennis C. Seger (I) (Rep)_Choice Total,Charles Walker (I) (Dem)_Election Day Votes,Charles Walker (I) (Dem)_Advanced Voting Votes,Charles Walker (I) (Dem)_Absentee by Mail Votes,Charles Walker (I) (Dem)_Provisional Votes,Charles Walker (I) (Dem)_Choice Total,Curtis Nixon (I) (Dem)_Election Day Votes,Curtis Nixon (I) (Dem)_Advanced Voting Votes,Curtis Nixon (I) (Dem)_Absentee by Mail Votes,Curtis Nixon (I) (Dem)_Provisional Votes,Curtis Nixon (I) (Dem)_Choice Total,Jeff Taylor (I) (Rep)_Election Day Votes,Jeff Taylor (I) (Rep)_Advanced Voting Votes,Jeff Taylor (I) (Rep)_Absentee by Mail Votes,Jeff Taylor (I) (Rep)_Provisional Votes,Jeff Taylor (I) (Rep)_Choice Total,"Clifton L. Aldridge, Sr. (I) (Dem)_Election Day Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Advanced Voting Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Absentee by Mail Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Provisional Votes","Clifton L. Aldridge, Sr. (I) (Dem)_Choice Total",Joe Bashore (I) (Rep)_Election Day Votes,Joe Bashore (I) (Rep)_Advanced Voting Votes,Joe Bashore (I) (Rep)_Absentee by Mail Votes,Joe Bashore (I) (Rep)_Provisional Votes,Joe Bashore (I) (Rep)_Choice Total,Brandi Mayo (Ind)_Election Day Votes,Brandi Mayo (Ind)_Advanced Voting Votes,Brandi Mayo (Ind)_Absentee by Mail Votes,Brandi Mayo (Ind)_Provisional Votes,Brandi Mayo (Ind)_Choice Total,"Andrew Felton, II (Dem)_Election Day Votes","Andrew Felton, II (Dem)_Advanced Voting Votes","Andrew Felton, II (Dem)_Absentee by Mail Votes","Andrew Felton, II (Dem)_Provisional Votes","Andrew Felton, II (Dem)_Choice Total",Renda Dunn Baggett (I) (Rep)_Election Day Votes,Renda Dunn Baggett (I) (Rep)_Advanced Voting Votes,Renda Dunn Baggett (I) (Rep)_Absentee by Mail Votes,Renda Dunn Baggett (I) (Rep)_Provisional Votes,Renda Dunn Baggett (I) (Rep)_Choice Total,Marilyn C. Herring (Rep)_Election Day Votes,Marilyn C. Herring (Rep)_Advanced Voting Votes,Marilyn C. Herring (Rep)_Absentee by Mail Votes,Marilyn C. Herring (Rep)_Provisional Votes,Marilyn C. Herring (Rep)_Choice Total,Joe Slaughter (Rep)_Election Day Votes,Joe Slaughter (Rep)_Advanced Voting Votes,Joe Slaughter (Rep)_Absentee by Mail Votes,Joe Slaughter (Rep)_Provisional Votes,Joe Slaughter (Rep)_Choice Total,Kathryn Cardwell (Ind)_Election Day Votes,Kathryn Cardwell (Ind)_Advanced Voting Votes,Kathryn Cardwell (Ind)_Absentee by Mail Votes,Kathryn Cardwell (Ind)_Provisional Votes,Kathryn Cardwell (Ind)_Choice Total,Timothy Frank Poole (I) (Rep)_Election Day Votes,Timothy Frank Poole (I) (Rep)_Advanced Voting Votes,Timothy Frank Poole (I) (Rep)_Absentee by Mail Votes,Timothy Frank Poole (I) (Rep)_Provisional Votes,Timothy Frank Poole (I) (Rep)_Choice Total,Mark NeSmith (I) (Rep)_Election Day Votes,Mark NeSmith (I) (Rep)_Advanced Voting Votes,Mark NeSmith (I) (Rep)_Absentee by Mail Votes,Mark NeSmith (I) (Rep)_Provisional Votes,Mark NeSmith (I) (Rep)_Choice Total,Wes Whitfield (I) (Rep)_Election Day Votes,Wes Whitfield (I) (Rep)_Advanced Voting Votes,Wes Whitfield (I) (Rep)_Absentee by Mail Votes,Wes Whitfield (I) (Rep)_Provisional Votes,Wes Whitfield (I) (Rep)_Choice Total,William Mitchell Harris (Rep)_Election Day Votes,William Mitchell Harris (Rep)_Advanced Voting Votes,William Mitchell Harris (Rep)_Absentee by Mail Votes,William Mitchell Harris (Rep)_Provisional Votes,William Mitchell Harris (Rep)_Choice Total,Mary N. Bentley (I) (Dem)_Election Day Votes,Mary N. Bentley (I) (Dem)_Advanced Voting Votes,Mary N. Bentley (I) (Dem)_Absentee by Mail Votes,Mary N. Bentley (I) (Dem)_Provisional Votes,Mary N. Bentley (I) (Dem)_Choice Total,Shirley Frazier Cooper (I) (Dem)_Election Day Votes,Shirley Frazier Cooper (I) (Dem)_Advanced Voting Votes,Shirley Frazier Cooper (I) (Dem)_Absentee by Mail Votes,Shirley Frazier Cooper (I) (Dem)_Provisional Votes,Shirley Frazier Cooper (I) (Dem)_Choice Total,Josh Kelly (I) (Rep)_Election Day Votes,Josh Kelly (I) (Rep)_Advanced Voting Votes,Josh Kelly (I) (Rep)_Absentee by Mail Votes,Josh Kelly (I) (Rep)_Provisional Votes,Josh Kelly (I) (Rep)_Choice Total,calc_participation
Atkinson,2746.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,225.0,51.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,13.5
Banks,12898.0,0.0,0.0,0.0,0.0,0.0,7963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.0,5152.0,1111.0,11.0,7963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7
Barrow,20716.0,1098.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3325.0,852.0,0.0,5313.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Bryan,4969.0,0.0,0.0,0.0,0.0,0.0,2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,1597.0,341.0,2.0,2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4
Charlton,2420.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,354.0,128.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6
Cherokee,39750.0,0.0,0.0,0.0,0.0,0.0,24356.0,0.0,0.0,0.0,0.0,0.0,5253.0,14363.0,4738.0,2.0,24356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3
Clayton,25958.0,0.0,0.0,0.0,0.0,0.0,11766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,6016.0,3518.0,56.0,11766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3
Clinch,3708.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,312.0,50.0,0.0,530.0,38.0,49.0,23.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
Cook,2446.0,0.0,0.0,0.0,0.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,957.0,211.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5
Dawson,21529.0,0.0,0.0,0.0,0.0,0.0,13999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.0,9275.0,2282.0,2.0,13999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
