Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Wyatt,Jasper,1940,373,379,161,2,915,127,162,71,0,360,1275,
Monticello,Jasper,4516,316,1381,445,8,2150,93,583,246,2,924,3074,
Martin-Burney,Jasper,3976,611,1061,328,1,2001,221,437,111,0,769,2770,
