Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
Arabi,Crisp,785,137,229,55,0,421,46,59,8,0,113,534,
Coney,Crisp,859,106,363,99,0,568,26,74,17,0,117,685,
Cordele,Crisp,8897,550,2246,818,2,3616,193,700,262,1,1156,4772,
Jamestown,Crisp,1196,179,432,143,1,755,36,88,24,0,148,903,
Listonia,Crisp,817,161,240,75,0,476,29,54,14,0,97,573,
